51.0000	0.0100	9.4603	0.2465
51.5000	0.0100	9.8687	0.0852
52.0000	0.0100	10.4670	0.0903
52.5000	0.0100	11.9077	0.0805
53.0000	0.0100	13.2403	0.8432
53.5000	0.0100	13.9723	0.2380
54.0000	0.0100	14.2750	0.2347
54.5000	0.0100	15.2167	0.2311
55.0000	0.0100	16.1443	0.3192
55.5000	0.0100	16.6643	0.3032
56.0000	0.0100	18.1547	0.0473

