Time	Velocity
3.629725e+03	1.217628e+01
3.640285e+03	9.469809e+00
3.648498e+03	1.217471e+01
3.657298e+03	1.136364e+01
3.666685e+03	1.065374e+01
3.675485e+03	1.136339e+01
3.684285e+03	1.136404e+01
3.694258e+03	1.002707e+01
3.701884e+03	1.311174e+01
3.711271e+03	1.065317e+01
3.721244e+03	1.002701e+01
3.730045e+03	1.136283e+01
3.740605e+03	9.469305e+00
3.750579e+03	1.002651e+01
3.758205e+03	1.311239e+01
3.767005e+03	1.136372e+01
3.778152e+03	8.970722e+00
3.786952e+03	1.136388e+01
3.795166e+03	1.217536e+01
3.805139e+03	1.002644e+01
3.813352e+03	1.217582e+01
3.822152e+03	1.136331e+01
3.833886e+03	8.522742e+00
3.840925e+03	1.420581e+01
3.851485e+03	9.469809e+00
3.862045e+03	9.469753e+00
3.870259e+03	1.217498e+01
3.880233e+03	1.002588e+01
3.891380e+03	8.970973e+00
3.899006e+03	1.311217e+01
3.908393e+03	1.065346e+01
3.918953e+03	9.469641e+00
3.926580e+03	1.311142e+01
3.934206e+03	1.311217e+01
3.944767e+03	9.469585e+00
3.952394e+03	1.311099e+01
3.961781e+03	1.065317e+01
3.972341e+03	9.468968e+00
3.981142e+03	1.136299e+01
3.991116e+03	1.002575e+01
4.001090e+03	1.002626e+01
4.008717e+03	1.311196e+01
4.018690e+03	1.002632e+01
4.028078e+03	1.065261e+01
4.039812e+03	8.522288e+00
4.049199e+03	1.065310e+01
4.057998e+03	1.136444e+01
4.068558e+03	9.469641e+00
4.076772e+03	1.217480e+01
4.085572e+03	1.136356e+01
4.096132e+03	9.469697e+00
4.104346e+03	1.217480e+01
4.113145e+03	1.136396e+01
4.123119e+03	1.002670e+01
4.131919e+03	1.136275e+01
4.140133e+03	1.217480e+01
4.150693e+03	9.469529e+00
4.158320e+03	1.311099e+01
4.167707e+03	1.065331e+01
4.178854e+03	8.971074e+00
4.187067e+03	1.217536e+01
4.195867e+03	1.136412e+01
4.204667e+03	1.136428e+01
4.212880e+03	1.217526e+01
4.221680e+03	1.136372e+01
4.231653e+03	1.002682e+01
4.239867e+03	1.217461e+01
4.249254e+03	1.065289e+01
4.259227e+03	1.002688e+01
4.266853e+03	1.311282e+01
4.275653e+03	1.136388e+01
4.286800e+03	8.971174e+00
4.295013e+03	1.217647e+01
4.303226e+03	1.217582e+01
4.314372e+03	8.971426e+00
4.322585e+03	1.217536e+01
4.330798e+03	1.217563e+01
4.341359e+03	9.469529e+00
4.349571e+03	1.217628e+01
4.357198e+03	1.311228e+01
4.367171e+03	1.002651e+01
4.374798e+03	1.311185e+01
4.383598e+03	1.136347e+01
4.393572e+03	1.002626e+01
4.401199e+03	1.311185e+01
4.411759e+03	9.469249e+00
4.421733e+03	1.002663e+01
4.429947e+03	1.217406e+01
4.438747e+03	1.136347e+01
4.449307e+03	9.469305e+00
4.457521e+03	1.217498e+01
4.465147e+03	1.311260e+01
4.476293e+03	8.971577e+00
4.484507e+03	1.217480e+01
4.492720e+03	1.217536e+01
4.503281e+03	9.469529e+00
4.511494e+03	1.217489e+01
4.520294e+03	1.136388e+01
4.530267e+03	1.002720e+01
4.537894e+03	1.311121e+01
4.544934e+03	1.420555e+01
4.555494e+03	9.469193e+00
4.563707e+03	1.217591e+01
4.573094e+03	1.065324e+01
4.584242e+03	8.970420e+00
4.594802e+03	9.469753e+00
4.602428e+03	1.311196e+01
4.611228e+03	1.136380e+01
4.621788e+03	9.469865e+00
4.629415e+03	1.311121e+01
4.639389e+03	1.002613e+01
4.649362e+03	1.002663e+01
4.656989e+03	1.311217e+01
4.665789e+03	1.136364e+01
4.676349e+03	9.469473e+00
4.685149e+03	1.136331e+01
4.691602e+03	1.549667e+01
4.702750e+03	8.970772e+00
4.711550e+03	1.136372e+01
4.720350e+03	1.136331e+01
4.730911e+03	9.469080e+00
4.739711e+03	1.136267e+01
4.747925e+03	1.217517e+01
4.757312e+03	1.065253e+01
4.767872e+03	9.469473e+00
4.775499e+03	1.311250e+01
4.783712e+03	1.217610e+01
4.794272e+03	9.469473e+00
4.801898e+03	1.311250e+01
4.813046e+03	8.970621e+00
4.824192e+03	8.971225e+00
4.832992e+03	1.136356e+01
4.841205e+03	1.217628e+01
4.851765e+03	9.470201e+00
4.859391e+03	1.311207e+01
4.868191e+03	1.136412e+01
4.878751e+03	9.469865e+00
4.887550e+03	1.136388e+01
4.895763e+03	1.217610e+01
4.906910e+03	8.971174e+00
4.915123e+03	1.217591e+01
4.923923e+03	1.136404e+01
4.934483e+03	9.469529e+00
4.942696e+03	1.217517e+01
4.951496e+03	1.136347e+01
4.962057e+03	9.468856e+00
4.970271e+03	1.217517e+01
4.978484e+03	1.217536e+01
4.988457e+03	1.002670e+01
4.996671e+03	1.217563e+01
5.004297e+03	1.311228e+01
5.016031e+03	8.522198e+00
5.024244e+03	1.217517e+01
5.031871e+03	1.311142e+01
5.042432e+03	9.469193e+00
5.050059e+03	1.311185e+01
5.058858e+03	1.136396e+01
5.068832e+03	1.002638e+01
5.077632e+03	1.136372e+01
5.086433e+03	1.136291e+01
5.096993e+03	9.469137e+00
5.105793e+03	1.136323e+01
5.115180e+03	1.065331e+01
5.125740e+03	9.469809e+00
5.133954e+03	1.217498e+01
5.142753e+03	1.136396e+01
5.154487e+03	8.522606e+00
5.163287e+03	1.136372e+01
5.171500e+03	1.217573e+01
5.182060e+03	9.469305e+00
5.190274e+03	1.217563e+01
5.198487e+03	1.217554e+01
5.209047e+03	9.469080e+00
5.217261e+03	1.217526e+01
5.225474e+03	1.217591e+01
5.235447e+03	1.002682e+01
5.243073e+03	1.311217e+01
5.250700e+03	1.311196e+01
5.261847e+03	8.970923e+00
5.270061e+03	1.217517e+01
5.277687e+03	1.311174e+01
5.288835e+03	8.970420e+00
5.297049e+03	1.217498e+01
5.305849e+03	1.136299e+01
5.313475e+03	1.311260e+01
5.324622e+03	8.971074e+00
5.333423e+03	1.136315e+01
5.341049e+03	1.311271e+01
5.351609e+03	9.470033e+00
5.359235e+03	1.311174e+01
5.368036e+03	1.136339e+01
5.378596e+03	9.469529e+00
5.386809e+03	1.217471e+01
5.395023e+03	1.217526e+01
5.404996e+03	1.002670e+01
5.413210e+03	1.217489e+01
5.421423e+03	1.217628e+01
5.431982e+03	9.469977e+00
5.440783e+03	1.136299e+01
5.448996e+03	1.217498e+01
5.459557e+03	9.469305e+00
5.467771e+03	1.217452e+01
5.475984e+03	1.217471e+01
5.486545e+03	9.469529e+00
5.494171e+03	1.311250e+01
5.502384e+03	1.217508e+01
5.512358e+03	1.002613e+01
5.519985e+03	1.311207e+01
5.528785e+03	1.136339e+01
5.539346e+03	9.469249e+00
5.546972e+03	1.311185e+01
5.556359e+03	1.065303e+01
5.567507e+03	8.970722e+00
5.576894e+03	1.065268e+01
5.584520e+03	1.311271e+01
5.595080e+03	9.469921e+00
5.602707e+03	1.311164e+01
5.610920e+03	1.217545e+01
5.629109e+03	5.497772e+00
5.639083e+03	1.002657e+01
5.647296e+03	1.217526e+01
5.656096e+03	1.136412e+01
5.667242e+03	8.971476e+00
5.676042e+03	1.136388e+01
5.683668e+03	1.311271e+01
5.694228e+03	9.469641e+00
5.701268e+03	1.420543e+01
5.710067e+03	1.136388e+01
5.720041e+03	1.002619e+01
5.727668e+03	1.311185e+01
5.736468e+03	1.136388e+01
5.747615e+03	8.970772e+00
5.755829e+03	1.217526e+01
5.764042e+03	1.217536e+01
5.774602e+03	9.469641e+00
5.782814e+03	1.217656e+01
5.791614e+03	1.136452e+01
5.802174e+03	9.469809e+00
5.810973e+03	1.136412e+01
5.821534e+03	9.469361e+00
5.832094e+03	9.469753e+00
5.839721e+03	1.311078e+01
5.848521e+03	1.136347e+01
5.859081e+03	9.469529e+00
5.867295e+03	1.217471e+01
5.875508e+03	1.217554e+01
5.885481e+03	1.002695e+01
5.893695e+03	1.217489e+01
5.903081e+03	1.065360e+01
5.913055e+03	1.002688e+01
5.920681e+03	1.311185e+01
5.928894e+03	1.217545e+01
5.938868e+03	1.002682e+01
5.950602e+03	8.522061e+00
5.959402e+03	1.136380e+01
5.971136e+03	8.521971e+00
5.980523e+03	1.065310e+01
5.988737e+03	1.217517e+01
5.999884e+03	8.970521e+00
6.008684e+03	1.136364e+01
6.016897e+03	1.217545e+01
6.028044e+03	8.971124e+00
6.035671e+03	1.311250e+01
6.045057e+03	1.065331e+01
6.056204e+03	8.971174e+00
6.064418e+03	1.217498e+01
6.074978e+03	9.469697e+00
6.086124e+03	8.971376e+00
6.094924e+03	1.136388e+01
6.103137e+03	1.217545e+01
6.114285e+03	8.970822e+00
6.123085e+03	1.136323e+01
6.132472e+03	1.065310e+01
6.143033e+03	9.468800e+00
6.151833e+03	1.136307e+01
6.161220e+03	1.065324e+01
6.171780e+03	9.470257e+00
6.180580e+03	1.136364e+01
6.188792e+03	1.217628e+01
6.199939e+03	8.971174e+00
6.208738e+03	1.136436e+01
6.216951e+03	1.217582e+01
6.228098e+03	8.971527e+00
6.236311e+03	1.217591e+01
6.245110e+03	1.136436e+01
6.255670e+03	9.469697e+00
6.264470e+03	1.136396e+01
6.272684e+03	1.217489e+01
6.283831e+03	8.970772e+00
6.292044e+03	1.217526e+01
6.300844e+03	1.136372e+01
6.312578e+03	8.522061e+00
6.321379e+03	1.136275e+01
6.330179e+03	1.136339e+01
6.341913e+03	8.522288e+00
6.350714e+03	1.136307e+01
6.358927e+03	1.217610e+01
6.370660e+03	8.522969e+00
6.379460e+03	1.136291e+01
6.387673e+03	1.217573e+01
6.398233e+03	9.469977e+00
6.407033e+03	1.136356e+01
6.415832e+03	1.136452e+01
6.426979e+03	8.971376e+00
6.435192e+03	1.217489e+01
6.443992e+03	1.136380e+01
6.455726e+03	8.522606e+00
6.463940e+03	1.217461e+01
6.474500e+03	9.469137e+00
6.486234e+03	8.522198e+00
6.494448e+03	1.217545e+01
6.502661e+03	1.217545e+01
6.513221e+03	9.469080e+00
6.522022e+03	1.136339e+01
6.530235e+03	1.217517e+01
6.541970e+03	8.521653e+00
6.550771e+03	1.136283e+01
6.559571e+03	1.136339e+01
6.570718e+03	8.971024e+00
6.579518e+03	1.136267e+01
6.588319e+03	1.136347e+01
6.599466e+03	8.970973e+00
6.608266e+03	1.136356e+01
6.617653e+03	1.065310e+01
6.627626e+03	1.002657e+01
6.636426e+03	1.136388e+01
6.644052e+03	1.311228e+01
6.655200e+03	8.970873e+00
6.663413e+03	1.217573e+01
6.672213e+03	1.136323e+01
6.682773e+03	9.469473e+00
6.690987e+03	1.217517e+01
6.700374e+03	1.065303e+01
6.710934e+03	9.469137e+00
6.719734e+03	1.136372e+01
6.728534e+03	1.136428e+01
6.739094e+03	9.469641e+00
6.747893e+03	1.136420e+01
6.756693e+03	1.136372e+01
6.767254e+03	9.469137e+00
6.776054e+03	1.136331e+01
6.784854e+03	1.136339e+01
6.796589e+03	8.522107e+00
6.805976e+03	1.065275e+01
6.814189e+03	1.217600e+01
6.825336e+03	8.971124e+00
6.834136e+03	1.136275e+01
6.842350e+03	1.217536e+01
6.853496e+03	8.971275e+00
6.861710e+03	1.217517e+01
6.869923e+03	1.217526e+01
6.881070e+03	8.970822e+00
6.890457e+03	1.065331e+01
6.899257e+03	1.136388e+01
6.910991e+03	8.522379e+00
6.920378e+03	1.065253e+01
6.929764e+03	1.065381e+01
6.941498e+03	8.522697e+00
6.949711e+03	1.217489e+01
6.957925e+03	1.217554e+01
6.969071e+03	8.971275e+00
6.977872e+03	1.136291e+01
6.987846e+03	1.002619e+01
6.998406e+03	9.469473e+00
7.006032e+03	1.311239e+01
7.015419e+03	1.065310e+01
7.025979e+03	9.469529e+00
7.034193e+03	1.217563e+01
7.044753e+03	9.469417e+00
7.055313e+03	9.469865e+00
7.064113e+03	1.136291e+01
7.072327e+03	1.217471e+01
7.082887e+03	9.469417e+00
7.091688e+03	1.136291e+01
7.100488e+03	1.136404e+01
7.111048e+03	9.469641e+00
7.119261e+03	1.217480e+01
7.127475e+03	1.217545e+01
7.138621e+03	8.971174e+00
7.147422e+03	1.136259e+01
7.156222e+03	1.136339e+01
7.167956e+03	8.522243e+00
7.176756e+03	1.136356e+01
7.185557e+03	1.136339e+01
7.196117e+03	9.469249e+00
7.204330e+03	1.217554e+01
7.215477e+03	8.971124e+00
7.225450e+03	1.002682e+01
7.233664e+03	1.217508e+01
7.242464e+03	1.136380e+01
7.253023e+03	9.470145e+00
7.261237e+03	1.217517e+01
7.270624e+03	1.065289e+01
7.282945e+03	8.116224e+00
7.292333e+03	1.065218e+01
7.301133e+03	1.136299e+01
7.311694e+03	9.469305e+00
7.321081e+03	1.065211e+01
7.328121e+03	1.420492e+01
7.339268e+03	8.971476e+00
7.347481e+03	1.217508e+01
7.355694e+03	1.217573e+01
7.366841e+03	8.971376e+00
7.375641e+03	1.136275e+01
7.384441e+03	1.136372e+01
7.396175e+03	8.522334e+00
7.405562e+03	1.065296e+01
7.413775e+03	1.217563e+01
7.425510e+03	8.522061e+00
7.436658e+03	8.970068e+00
7.444871e+03	1.217582e+01
7.455432e+03	9.469137e+00
7.463645e+03	1.217443e+01
7.471859e+03	1.217480e+01
7.483593e+03	8.522288e+00
7.492393e+03	1.136356e+01
7.501193e+03	1.136356e+01
7.511754e+03	9.469249e+00
7.519967e+03	1.217554e+01
7.528766e+03	1.136412e+01
7.539914e+03	8.970722e+00
7.548714e+03	1.136323e+01
7.556927e+03	1.217536e+01
7.568075e+03	8.970521e+00
7.576289e+03	1.217480e+01
7.586262e+03	1.002638e+01
7.597409e+03	8.971476e+00
7.606796e+03	1.065275e+01
7.616770e+03	1.002632e+01
7.627330e+03	9.469473e+00
7.636717e+03	1.065346e+01
7.644930e+03	1.217545e+01
7.656077e+03	8.970822e+00
7.664877e+03	1.136347e+01
7.673091e+03	1.217517e+01
7.683065e+03	1.002607e+01
7.691278e+03	1.217526e+01
7.700665e+03	1.065289e+01
7.712400e+03	8.522061e+00
7.721200e+03	1.136291e+01
7.732935e+03	8.521880e+00
7.742908e+03	1.002663e+01
7.751122e+03	1.217489e+01
7.760509e+03	1.065289e+01
7.771069e+03	9.469697e+00
7.779869e+03	1.136388e+01
7.788082e+03	1.217591e+01
7.798642e+03	9.469641e+00
7.806268e+03	1.311250e+01
7.815655e+03	1.065317e+01
7.826802e+03	8.970973e+00
7.835602e+03	1.136347e+01
7.845576e+03	1.002575e+01
7.856724e+03	8.970772e+00
7.865523e+03	1.136404e+01
7.874323e+03	1.136347e+01
7.885471e+03	8.970973e+00
7.894271e+03	1.136275e+01
7.904246e+03	1.002550e+01
7.914807e+03	9.468968e+00
7.923020e+03	1.217536e+01
7.932407e+03	1.065303e+01
7.942968e+03	9.469024e+00
7.951181e+03	1.217536e+01
7.959981e+03	1.136372e+01
7.969954e+03	1.002651e+01
7.978754e+03	1.136364e+01
7.985794e+03	1.420555e+01
7.995768e+03	1.002626e+01
8.005154e+03	1.065346e+01
8.013954e+03	1.136404e+01
8.025100e+03	8.971577e+00
8.033901e+03	1.136315e+01
8.040941e+03	1.420505e+01
8.052087e+03	8.971325e+00
8.061474e+03	1.065296e+01
8.069100e+03	1.311282e+01
8.080247e+03	8.971174e+00
8.089048e+03	1.136275e+01
8.098435e+03	1.065282e+01
8.109582e+03	8.971024e+00
8.117795e+03	1.217563e+01
8.126008e+03	1.217554e+01
8.137155e+03	8.971024e+00
8.145369e+03	1.217545e+01
8.154755e+03	1.065331e+01
8.165902e+03	8.971174e+00
8.174115e+03	1.217545e+01
8.182329e+03	1.217526e+01
8.192302e+03	1.002638e+01
8.200515e+03	1.217582e+01
