Time	Velocity
2.254976e+03	9.470930e+00
2.263190e+03	1.217536e+01
2.271989e+03	1.136477e+01
2.282548e+03	9.470706e+00
2.290761e+03	1.217582e+01
2.300146e+03	1.065488e+01
2.310705e+03	9.470986e+00
2.318331e+03	1.311239e+01
2.327130e+03	1.136493e+01
2.337102e+03	1.002814e+01
2.345315e+03	1.217554e+01
2.354701e+03	1.065395e+01
2.365847e+03	8.971879e+00
2.374060e+03	1.217610e+01
2.382859e+03	1.136485e+01
2.394592e+03	8.522788e+00
2.402805e+03	1.217591e+01
2.412191e+03	1.065424e+01
2.423337e+03	8.972281e+00
2.432724e+03	1.065282e+01
2.440350e+03	1.311293e+01
2.450909e+03	9.470257e+00
2.459123e+03	1.217517e+01
2.467335e+03	1.217647e+01
2.478481e+03	8.972382e+00
2.488454e+03	1.002682e+01
2.496079e+03	1.311422e+01
2.507225e+03	8.971728e+00
2.515438e+03	1.217675e+01
2.524823e+03	1.065459e+01
2.534795e+03	1.002852e+01
2.543008e+03	1.217517e+01
2.551808e+03	1.136460e+01
2.562954e+03	8.971426e+00
2.571753e+03	1.136436e+01
2.580552e+03	1.136493e+01
2.592285e+03	8.523514e+00
2.600497e+03	1.217628e+01
2.609296e+03	1.136525e+01
2.619269e+03	1.002758e+01
2.628068e+03	1.136436e+01
2.636280e+03	1.217675e+01
2.647426e+03	8.972231e+00
2.655053e+03	1.311153e+01
2.665026e+03	1.002701e+01
2.676172e+03	8.971678e+00
2.684972e+03	1.136436e+01
2.692597e+03	1.311379e+01
2.704916e+03	8.117748e+00
2.713715e+03	1.136452e+01
2.722514e+03	1.136565e+01
2.733660e+03	8.971828e+00
2.741872e+03	1.217647e+01
2.750084e+03	1.217721e+01
2.760643e+03	9.470482e+00
2.768856e+03	1.217647e+01
2.776481e+03	1.311411e+01
2.787041e+03	9.470089e+00
2.795840e+03	1.136404e+01
2.804053e+03	1.217656e+01
2.815199e+03	8.971627e+00
2.823412e+03	1.217628e+01
2.831037e+03	1.311443e+01
2.841596e+03	9.470762e+00
2.849808e+03	1.217721e+01
2.858607e+03	1.136549e+01
2.869165e+03	9.470818e+00
2.879139e+03	1.002670e+01
2.887350e+03	1.217767e+01
2.897909e+03	9.471267e+00
2.906708e+03	1.136444e+01
2.914920e+03	1.217721e+01
2.926065e+03	8.972633e+00
2.934865e+03	1.136372e+01
2.945424e+03	9.470538e+00
2.955983e+03	9.470426e+00
2.964783e+03	1.136444e+01
2.974755e+03	1.002739e+01
2.985314e+03	9.471098e+00
2.993527e+03	1.217573e+01
3.003499e+03	1.002776e+01
3.014058e+03	9.470706e+00
3.022271e+03	1.217647e+01
3.030483e+03	1.217693e+01
3.041042e+03	9.470314e+00
3.049842e+03	1.136388e+01
3.058054e+03	1.217656e+01
3.068614e+03	9.470089e+00
3.078588e+03	1.002626e+01
3.086800e+03	1.217647e+01
3.097359e+03	9.470594e+00
3.105573e+03	1.217508e+01
3.114372e+03	1.136444e+01
3.124931e+03	9.470482e+00
3.133145e+03	1.217554e+01
3.141944e+03	1.136493e+01
3.153675e+03	8.523787e+00
3.161889e+03	1.217517e+01
3.171275e+03	1.065409e+01
3.183008e+03	8.523196e+00
3.191808e+03	1.136323e+01
3.202368e+03	9.469641e+00
3.212341e+03	1.002751e+01
3.219967e+03	1.311282e+01
3.229939e+03	1.002802e+01
3.241084e+03	8.972181e+00
3.249297e+03	1.217573e+01
3.257510e+03	1.217702e+01
3.268068e+03	9.471323e+00
3.276868e+03	1.136372e+01
3.285667e+03	1.136436e+01
3.296227e+03	9.470257e+00
3.305614e+03	1.065261e+01
3.312653e+03	1.420593e+01
3.323799e+03	8.971929e+00
3.332013e+03	1.217489e+01
3.341986e+03	1.002695e+01
3.353132e+03	8.971577e+00
3.361932e+03	1.136420e+01
3.369557e+03	1.311400e+01
3.380703e+03	8.971879e+00
3.388916e+03	1.217628e+01
3.397715e+03	1.136509e+01
3.408860e+03	8.971979e+00
3.418834e+03	1.002663e+01
3.428220e+03	1.065445e+01
3.438779e+03	9.469977e+00
3.447579e+03	1.136372e+01
3.455792e+03	1.217647e+01
3.466351e+03	9.470033e+00
3.474564e+03	1.217610e+01
3.484537e+03	1.002758e+01
3.495682e+03	8.972432e+00
3.505069e+03	1.065353e+01
3.514455e+03	1.065409e+01
3.525015e+03	9.469753e+00
3.534988e+03	1.002626e+01
3.543788e+03	1.136436e+01
3.553760e+03	1.002814e+01
3.561973e+03	1.217563e+01
3.570772e+03	1.136509e+01
3.580744e+03	1.002820e+01
3.590130e+03	1.065339e+01
3.598342e+03	1.217721e+01
3.609488e+03	8.972382e+00
3.617701e+03	1.217508e+01
3.626500e+03	1.136477e+01
3.637646e+03	8.972130e+00
3.645859e+03	1.217554e+01
3.654658e+03	1.136493e+01
3.665216e+03	9.471267e+00
3.673429e+03	1.217619e+01
3.681641e+03	1.217749e+01
3.692787e+03	8.972130e+00
3.702173e+03	1.065353e+01
3.709799e+03	1.311400e+01
3.721531e+03	8.523650e+00
3.732091e+03	9.469753e+00
3.739716e+03	1.311465e+01
3.749688e+03	1.002795e+01
3.759661e+03	1.002688e+01
3.768460e+03	1.136533e+01
3.779018e+03	9.471379e+00
3.787818e+03	1.136372e+01
3.796617e+03	1.136509e+01
3.807762e+03	8.972483e+00
3.818322e+03	9.469977e+00
3.826534e+03	1.217702e+01
3.837680e+03	8.971979e+00
3.845893e+03	1.217573e+01
3.854692e+03	1.136501e+01
3.865250e+03	9.470818e+00
3.874049e+03	1.136485e+01
3.882848e+03	1.136533e+01
3.893407e+03	9.470650e+00
3.901619e+03	1.217656e+01
3.909832e+03	1.217721e+01
3.920977e+03	8.971979e+00
3.929777e+03	1.136460e+01
3.937989e+03	1.217739e+01
3.948548e+03	9.470033e+00
3.957348e+03	1.136436e+01
3.966146e+03	1.136533e+01
3.976705e+03	9.470538e+00
3.984918e+03	1.217665e+01
3.994890e+03	1.002758e+01
4.006035e+03	8.972483e+00
4.014248e+03	1.217591e+01
4.023047e+03	1.136509e+01
4.033606e+03	9.471042e+00
4.042406e+03	1.136380e+01
4.051205e+03	1.136436e+01
4.062351e+03	8.972030e+00
4.070564e+03	1.217508e+01
4.079363e+03	1.136485e+01
4.089922e+03	9.470874e+00
4.098722e+03	1.136372e+01
4.106934e+03	1.217702e+01
4.118666e+03	8.523832e+00
4.128053e+03	1.065331e+01
4.136265e+03	1.217702e+01
4.146825e+03	9.469921e+00
4.155037e+03	1.217619e+01
4.163250e+03	1.217693e+01
4.174396e+03	8.971728e+00
4.184370e+03	1.002619e+01
4.192582e+03	1.217665e+01
4.203728e+03	8.972130e+00
4.213115e+03	1.065324e+01
4.221914e+03	1.136477e+01
4.233059e+03	8.972181e+00
4.241273e+03	1.217526e+01
4.250071e+03	1.136549e+01
4.261216e+03	8.972483e+00
4.269429e+03	1.217610e+01
4.277641e+03	1.217702e+01
4.288787e+03	8.972432e+00
4.297587e+03	1.136339e+01
4.306386e+03	1.136460e+01
4.317532e+03	8.971979e+00
4.325745e+03	1.217591e+01
4.333957e+03	1.217665e+01
4.345102e+03	8.972483e+00
4.353902e+03	1.136380e+01
4.361528e+03	1.311422e+01
4.372673e+03	8.972181e+00
4.380886e+03	1.217554e+01
4.391447e+03	9.469585e+00
4.401419e+03	1.002739e+01
4.410219e+03	1.136420e+01
4.418431e+03	1.217758e+01
4.428990e+03	9.470201e+00
4.437790e+03	1.136420e+01
4.446589e+03	1.136469e+01
4.457149e+03	9.469921e+00
4.465948e+03	1.136372e+01
4.474748e+03	1.136469e+01
4.485308e+03	9.469697e+00
4.495282e+03	1.002619e+01
4.502907e+03	1.311411e+01
4.514052e+03	8.972483e+00
4.524025e+03	1.002701e+01
4.532237e+03	1.217749e+01
4.543383e+03	8.971678e+00
4.552183e+03	1.136444e+01
4.560981e+03	1.136533e+01
4.572127e+03	8.972130e+00
4.580339e+03	1.217665e+01
4.589138e+03	1.136598e+01
4.599697e+03	9.470538e+00
4.608496e+03	1.136460e+01
4.616708e+03	1.217739e+01
4.627266e+03	9.470874e+00
4.636066e+03	1.136469e+01
4.644277e+03	1.217814e+01
4.655423e+03	8.972281e+00
4.665396e+03	1.002707e+01
4.676541e+03	8.972080e+00
4.685340e+03	1.136549e+01
4.695899e+03	9.470089e+00
4.704699e+03	1.136436e+01
4.714671e+03	1.002751e+01
4.725230e+03	9.471098e+00
4.733443e+03	1.217563e+01
4.742829e+03	1.065445e+01
4.753974e+03	8.972080e+00
4.762186e+03	1.217721e+01
4.770985e+03	1.136557e+01
4.782130e+03	8.972231e+00
4.790343e+03	1.217675e+01
4.800315e+03	1.002814e+01
4.811460e+03	8.972784e+00
4.820259e+03	1.136477e+01
4.828471e+03	1.217749e+01
4.839031e+03	9.469697e+00
4.850176e+03	8.971879e+00
4.857802e+03	1.311379e+01
4.867774e+03	1.002795e+01
4.878921e+03	8.971476e+00
4.887720e+03	1.136388e+01
4.895933e+03	1.217684e+01
4.907666e+03	8.522879e+00
4.915878e+03	1.217684e+01
4.925264e+03	1.065473e+01
4.935236e+03	1.002776e+01
4.944622e+03	1.065409e+01
4.954008e+03	1.065445e+01
4.962807e+03	1.136501e+01
4.973366e+03	9.470482e+00
4.980992e+03	1.311196e+01
4.990378e+03	1.065473e+01
5.000937e+03	9.470426e+00
5.008564e+03	1.311239e+01
5.017362e+03	1.136517e+01
5.027334e+03	1.002833e+01
5.035547e+03	1.217536e+01
5.044346e+03	1.136517e+01
5.054318e+03	1.002820e+01
5.063705e+03	1.065367e+01
5.071330e+03	1.311346e+01
5.081302e+03	1.002820e+01
5.091862e+03	9.469473e+00
5.102421e+03	9.470818e+00
5.110634e+03	1.217591e+01
5.120020e+03	1.065473e+01
5.130579e+03	9.470538e+00
5.139378e+03	1.136452e+01
5.148177e+03	1.136477e+01
5.158736e+03	9.470538e+00
5.168123e+03	1.065303e+01
5.175749e+03	1.311389e+01
5.186307e+03	9.470818e+00
5.194520e+03	1.217573e+01
5.203319e+03	1.136549e+01
5.213877e+03	9.471715e+00
5.222090e+03	1.217619e+01
5.231475e+03	1.065480e+01
5.242034e+03	9.470930e+00
5.251420e+03	1.065367e+01
5.260219e+03	1.136460e+01
5.269605e+03	1.065395e+01
5.278406e+03	1.136323e+01
5.287792e+03	1.065431e+01
5.297764e+03	1.002802e+01
5.305977e+03	1.217573e+01
5.314189e+03	1.217721e+01
5.324748e+03	9.470874e+00
5.332961e+03	1.217573e+01
5.340586e+03	1.311411e+01
5.351731e+03	8.972382e+00
5.359358e+03	1.311217e+01
5.369917e+03	9.470257e+00
5.377543e+03	1.311314e+01
5.385755e+03	1.217684e+01
5.396315e+03	9.470482e+00
5.405702e+03	1.065282e+01
5.414501e+03	1.136501e+01
5.423886e+03	1.065480e+01
5.431513e+03	1.311185e+01
5.439725e+03	1.217693e+01
5.449697e+03	1.002833e+01
5.458497e+03	1.136339e+01
5.467296e+03	1.136493e+01
5.477855e+03	9.470538e+00
5.487828e+03	1.002676e+01
5.496041e+03	1.217693e+01
5.506013e+03	1.002745e+01
5.514812e+03	1.136477e+01
5.522437e+03	1.311454e+01
5.532996e+03	9.470650e+00
5.541209e+03	1.217647e+01
5.549421e+03	1.217702e+01
5.559394e+03	1.002764e+01
5.567606e+03	1.217610e+01
5.576992e+03	1.065488e+01
5.588137e+03	8.972181e+00
5.596350e+03	1.217693e+01
5.605148e+03	1.136525e+01
5.615121e+03	1.002776e+01
5.622747e+03	1.311314e+01
5.630959e+03	1.217702e+01
5.640931e+03	1.002745e+01
5.650317e+03	1.065424e+01
5.657943e+03	1.311432e+01
5.667915e+03	1.002808e+01
5.677302e+03	1.065310e+01
5.684927e+03	1.311422e+01
5.695485e+03	9.470986e+00
5.703698e+03	1.217573e+01
5.712498e+03	1.136460e+01
5.723056e+03	9.470818e+00
5.731270e+03	1.217545e+01
5.738895e+03	1.311411e+01
5.749454e+03	9.470986e+00
5.757666e+03	1.217610e+01
5.766465e+03	1.136517e+01
5.777024e+03	9.470986e+00
5.786410e+03	1.065353e+01
5.793449e+03	1.420719e+01
5.804595e+03	8.971627e+00
5.812222e+03	1.311260e+01
5.820434e+03	1.217637e+01
5.830994e+03	9.469865e+00
5.838620e+03	1.311271e+01
5.846832e+03	1.217749e+01
5.857978e+03	8.971929e+00
5.865604e+03	1.311357e+01
5.875576e+03	1.002783e+01
5.885548e+03	1.002764e+01
5.893762e+03	1.217554e+01
5.901974e+03	1.217684e+01
5.912534e+03	9.469977e+00
5.921920e+03	1.065409e+01
5.931305e+03	1.065452e+01
5.941864e+03	9.471098e+00
5.950077e+03	1.217610e+01
5.958876e+03	1.136452e+01
5.969435e+03	9.470145e+00
5.978236e+03	1.136339e+01
5.987034e+03	1.136501e+01
5.997593e+03	9.470874e+00
6.006980e+03	1.065310e+01
6.015193e+03	1.217665e+01
6.025752e+03	9.470145e+00
6.033965e+03	1.217647e+01
6.042177e+03	1.217712e+01
6.053323e+03	8.971376e+00
6.062123e+03	1.136380e+01
6.069749e+03	1.311379e+01
6.079721e+03	1.002776e+01
6.087933e+03	1.217665e+01
6.096145e+03	1.217730e+01
6.106705e+03	9.470538e+00
6.114331e+03	1.311293e+01
6.123129e+03	1.136525e+01
6.134862e+03	8.522924e+00
6.143662e+03	1.136372e+01
6.152461e+03	1.136501e+01
6.162433e+03	1.002839e+01
6.170646e+03	1.217563e+01
6.178858e+03	1.217730e+01
6.189417e+03	9.470594e+00
6.197631e+03	1.217480e+01
6.205844e+03	1.217628e+01
6.217576e+03	8.523106e+00
6.225790e+03	1.217489e+01
6.235763e+03	1.002739e+01
6.248669e+03	7.747846e+00
6.257469e+03	1.136485e+01
6.268614e+03	8.971879e+00
6.276828e+03	1.217480e+01
6.286801e+03	1.002720e+01
6.296188e+03	1.065282e+01
6.303814e+03	1.311303e+01
6.314960e+03	8.972080e+00
6.323173e+03	1.217517e+01
6.332560e+03	1.065395e+01
6.343119e+03	9.470201e+00
6.351918e+03	1.136452e+01
6.359544e+03	1.311432e+01
6.370689e+03	8.972080e+00
6.378902e+03	1.217628e+01
6.388288e+03	1.065445e+01
6.398846e+03	9.470818e+00
6.407060e+03	1.217517e+01
6.416446e+03	1.065395e+01
6.425831e+03	1.065495e+01
6.433458e+03	1.311174e+01
6.444018e+03	9.470033e+00
6.451643e+03	1.311400e+01
6.466309e+03	6.818492e+00
6.476281e+03	1.002783e+01
6.487426e+03	8.972684e+00
6.496227e+03	1.136315e+01
6.504439e+03	1.217637e+01
6.514998e+03	9.470762e+00
6.522624e+03	1.311282e+01
6.532011e+03	1.065388e+01
6.543157e+03	8.971728e+00
6.550783e+03	1.311325e+01
6.559581e+03	1.136533e+01
6.570141e+03	9.470257e+00
6.578353e+03	1.217637e+01
6.587152e+03	1.136493e+01
6.597711e+03	9.470538e+00
6.606511e+03	1.136444e+01
6.618244e+03	8.522742e+00
6.626456e+03	1.217702e+01
6.637015e+03	9.470370e+00
6.646401e+03	1.065431e+01
6.654026e+03	1.311443e+01
6.664585e+03	9.470594e+00
6.672798e+03	1.217684e+01
6.681597e+03	1.136517e+01
6.692155e+03	9.471491e+00
6.700954e+03	1.136396e+01
6.708579e+03	1.311454e+01
6.719724e+03	8.972684e+00
6.728524e+03	1.136412e+01
6.737323e+03	1.136493e+01
6.747295e+03	1.002846e+01
6.757268e+03	1.002701e+01
6.766066e+03	1.136541e+01
6.776625e+03	9.470538e+00
6.785424e+03	1.136493e+01
6.793050e+03	1.311454e+01
6.803609e+03	9.470482e+00
6.812408e+03	1.136436e+01
6.820620e+03	1.217693e+01
6.830593e+03	1.002745e+01
6.838806e+03	1.217628e+01
6.848192e+03	1.065431e+01
6.858751e+03	9.470201e+00
6.868138e+03	1.065317e+01
6.876350e+03	1.217712e+01
6.887495e+03	8.972382e+00
6.895708e+03	1.217647e+01
6.903920e+03	1.217721e+01
6.914478e+03	9.471210e+00
6.923864e+03	1.065395e+01
6.933250e+03	1.065473e+01
6.943809e+03	9.470930e+00
6.951435e+03	1.311303e+01
6.960233e+03	1.136525e+01
6.970792e+03	9.471154e+00
6.979592e+03	1.136356e+01
6.987218e+03	1.311336e+01
6.997776e+03	9.470650e+00
7.005990e+03	1.217573e+01
7.015963e+03	1.002688e+01
7.026522e+03	9.470426e+00
7.035321e+03	1.136420e+01
7.042947e+03	1.311368e+01
7.052920e+03	1.002714e+01
7.061719e+03	1.136460e+01
7.069931e+03	1.217776e+01
7.081077e+03	8.972080e+00
7.088703e+03	1.311303e+01
7.097501e+03	1.136590e+01
7.108060e+03	9.470370e+00
7.116860e+03	1.136444e+01
7.125659e+03	1.136485e+01
7.136217e+03	9.471098e+00
7.144430e+03	1.217554e+01
7.153816e+03	1.065488e+01
7.164374e+03	9.471098e+00
7.172587e+03	1.217610e+01
7.182560e+03	1.002714e+01
7.193705e+03	8.972281e+00
7.201918e+03	1.217647e+01
7.209543e+03	1.311454e+01
7.220689e+03	8.971376e+00
7.229489e+03	1.136420e+01
7.237701e+03	1.217684e+01
7.248260e+03	9.470762e+00
7.258234e+03	1.002644e+01
7.266446e+03	1.217721e+01
7.277592e+03	8.971828e+00
7.285217e+03	1.311379e+01
7.294016e+03	1.136565e+01
7.305161e+03	8.972382e+00
7.312787e+03	1.311379e+01
7.320412e+03	1.311432e+01
7.330384e+03	1.002764e+01
7.340944e+03	9.469977e+00
7.349156e+03	1.217776e+01
7.359715e+03	9.470426e+00
7.367928e+03	1.217600e+01
7.377314e+03	1.065438e+01
7.389047e+03	8.523015e+00
7.398434e+03	1.065296e+01
7.406646e+03	1.217712e+01
7.417204e+03	9.471042e+00
7.425417e+03	1.217582e+01
7.435390e+03	1.002739e+01
7.445949e+03	9.470201e+00
7.454162e+03	1.217591e+01
7.463549e+03	1.065395e+01
7.473521e+03	1.002751e+01
7.481735e+03	1.217480e+01
7.489947e+03	1.217675e+01
7.501093e+03	8.971929e+00
7.509306e+03	1.217591e+01
7.518105e+03	1.136525e+01
7.528663e+03	9.471491e+00
7.536876e+03	1.217563e+01
7.545675e+03	1.136525e+01
7.555647e+03	1.002770e+01
7.563860e+03	1.217536e+01
7.573834e+03	1.002663e+01
7.584393e+03	9.469977e+00
7.592607e+03	1.217554e+01
7.600819e+03	1.217739e+01
7.611378e+03	9.470201e+00
7.620177e+03	1.136436e+01
7.629563e+03	1.065424e+01
7.640123e+03	9.470314e+00
7.648922e+03	1.136388e+01
7.657135e+03	1.217721e+01
7.667694e+03	9.470201e+00
7.675907e+03	1.217628e+01
7.684705e+03	1.136525e+01
7.695851e+03	8.972332e+00
7.704063e+03	1.217647e+01
7.712862e+03	1.136525e+01
7.722835e+03	1.002764e+01
7.731047e+03	1.217619e+01
7.740433e+03	1.065402e+01
7.751580e+03	8.971728e+00
7.759793e+03	1.217573e+01
7.769178e+03	1.065473e+01
7.780324e+03	8.972130e+00
7.787949e+03	1.311389e+01
7.796748e+03	1.136501e+01
7.807307e+03	9.470538e+00
7.814933e+03	1.311282e+01
7.824319e+03	1.065480e+01
7.834878e+03	9.470370e+00
7.843677e+03	1.136436e+01
7.851890e+03	1.217684e+01
7.863036e+03	8.971627e+00
7.871249e+03	1.217563e+01
7.879461e+03	1.217693e+01
7.889434e+03	1.002739e+01
7.898233e+03	1.136469e+01
7.906446e+03	1.217656e+01
7.917005e+03	9.469977e+00
7.925219e+03	1.217545e+01
7.933431e+03	1.217730e+01
7.944577e+03	8.971979e+00
7.952789e+03	1.217702e+01
7.961001e+03	1.217730e+01
7.971560e+03	9.470482e+00
7.979773e+03	1.217610e+01
7.989745e+03	1.002764e+01
8.000891e+03	8.972231e+00
8.010277e+03	1.065339e+01
8.019076e+03	1.136485e+01
8.029049e+03	1.002770e+01
8.037848e+03	1.136404e+01
8.046648e+03	1.136469e+01
8.057207e+03	9.470314e+00
8.066006e+03	1.136452e+01
8.073632e+03	1.311400e+01
8.084191e+03	9.470482e+00
8.094165e+03	1.002632e+01
8.102377e+03	1.217693e+01
8.113523e+03	8.971979e+00
