0.430	100002.816	33173.000
-0.430	100002.816	32957.000
0.420	100002.816	33198.000
-0.420	100002.816	33128.000
0.410	100002.816	33066.000
-0.410	100002.816	32641.000
0.400	100001.792	33017.000
-0.400	100002.816	32910.000
0.390	100001.792	33039.000
-0.390	100001.792	32907.000
0.380	100002.816	33032.000
-0.380	100002.816	33111.000
0.370	100002.816	33157.000
-0.370	100002.816	32856.000
0.360	100001.792	32891.000
-0.360	100002.816	33204.000
0.350	100002.816	32890.000
-0.350	100001.792	33173.000
0.340	100001.792	33036.000
-0.340	100001.792	32905.000
0.330	100002.816	33268.000
-0.330	100002.816	33342.000
0.320	100002.816	33148.000
-0.320	100002.816	33091.000
0.310	100002.816	33233.000
-0.310	100002.816	33000.000
0.300	100002.816	33032.000
-0.300	100002.816	32938.000
0.290	100002.816	33169.000
-0.290	100001.792	33147.000
0.280	100002.816	32986.000
-0.280	100002.816	32926.000
0.270	100002.816	32963.000
-0.270	100001.792	33415.000
0.260	100002.816	33176.000
-0.260	100002.816	32891.000
0.250	100002.816	33063.000
-0.250	100001.792	33149.000
0.240	100002.816	33286.000
-0.240	100001.792	33094.000
0.230	100002.816	33144.000
-0.230	100002.816	33523.000
0.220	100002.816	33577.000
-0.220	100002.816	33491.000
0.210	100002.816	32997.000
-0.210	100002.816	32077.000
0.200	100002.816	31924.000
-0.200	100002.816	31829.000
0.190	100002.816	31849.000
-0.190	100002.816	31723.000
0.180	100001.792	31760.000
-0.180	100002.816	31959.000
0.170	100001.792	31716.000
-0.170	100002.816	31882.000
0.160	100001.792	32081.000
-0.160	100002.816	31772.000
0.150	100001.792	31832.000
-0.150	100002.816	32129.000
0.140	100002.816	31773.000
-0.140	100001.792	31873.000
0.130	100002.816	31941.000
-0.130	100002.816	32089.000
0.120	100002.816	31868.000
-0.120	100001.792	32103.000
0.110	100002.816	32254.000
-0.110	100002.816	31788.000
0.100	100002.816	31798.000
-0.100	100002.816	31835.000
0.090	100002.816	32031.000
-0.090	100001.792	31851.000
0.080	100002.816	31836.000
-0.080	100002.816	32218.000
0.070	100001.792	31925.000
-0.070	100001.792	31962.000
0.060	100001.792	32137.000
-0.060	100001.792	32168.000
0.050	100001.792	31892.000
-0.050	100002.816	31933.000
0.040	100002.816	31697.000
-0.040	100002.816	31895.000
0.030	100002.816	31955.000
-0.030	100002.816	31925.000
0.020	100002.816	31917.000
-0.020	100002.816	31957.000
