-2.900	100007.936	30535.000
-2.800	100006.912	30859.000
-2.700	100007.936	31069.000
-2.600	100004.864	31313.000
-2.500	100005.888	31643.000
-2.400	100005.888	31613.000
-2.300	100004.864	31688.000
-2.200	100003.840	31808.000
-2.100	100006.912	31639.000
-2.000	100005.888	31621.000
-1.900	100005.888	31771.000
-1.800	100008.960	31701.000
-1.700	100007.936	31590.000
-1.600	100011.008	31725.000
-1.500	100006.912	31805.000
-1.400	100005.888	31703.000
-1.300	100007.936	31721.000
-1.200	100004.864	31426.000
-1.100	100007.936	31618.000
-1.000	100002.816	31105.000
1.000	100002.816	31148.000
1.100	100004.864	31589.000
1.200	100009.984	31230.000
1.300	100007.936	31564.000
1.400	100007.936	31717.000
1.500	100008.960	31722.000
1.600	100009.984	31747.000
1.700	100007.936	31564.000
1.800	100004.864	31233.000
1.900	100007.936	31450.000
2.000	100007.936	31537.000
2.100	100005.888	31861.000
2.200	100004.864	31853.000
2.300	100009.984	31990.000
2.400	100007.936	31835.000
2.500	100005.888	31640.000
2.600	100008.960	31414.000
2.700	100006.912	31426.000
2.800	100007.936	31234.000
2.900	100007.936	31143.000
