1.010	99012.608	31207.000
-1.010	99012.608	30966.000
1.020	98041.856	30786.000
-1.020	98040.832	30831.000
1.030	97089.536	30356.000
-1.030	97089.536	30370.000
1.040	96156.672	30040.000
-1.040	96156.672	30221.000
1.050	95240.192	29845.000
-1.050	95240.192	30302.000
1.060	94342.144	29992.000
-1.060	94342.144	29683.000
1.070	93460.480	29153.000
-1.070	93460.480	29623.000
1.080	92595.200	29203.000
-1.080	92595.200	29257.000
1.090	91746.304	28496.000
-1.090	91745.280	29237.000
1.110	99101.696	30960.000
-1.110	99101.696	31252.000
1.120	98216.960	30533.000
-1.120	98216.960	31186.000
1.130	97347.584	30419.000
-1.130	97347.584	30906.000
1.140	96493.568	30244.000
-1.140	96493.568	30292.000
1.150	95654.912	30215.000
-1.150	95653.888	30252.000
1.160	94830.592	29763.000
-1.160	94830.592	30176.000
1.170	94019.584	29232.000
-1.170	94019.584	29920.000
1.180	93222.912	29404.000
-1.180	93222.912	29613.000
1.190	92439.552	29382.000
-1.190	92439.552	29469.000
