Vernier Format 2
Bandlücke-Ge2.cmbl 05.11.2009 11:11:54 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

175,5	77,7210729456	0,00610501	0,025641	3229,86060699	0,383607886148
176	78,2431246824	0,00610501	0,020757	3236,13165834	0,382864521845
176,5	78,7651764192	0,00610501	0,010989	3242,13404846	0,382155697907
177	79,287228156	0,00610501	0,015873	3247,86727904	0,381481105462
177,5	79,8092798928	0,00488401	0,021978	3253,3308741	0,380840451817
178	80,0703057612	0,00610501	0,025641	3255,96141569	0,380532764925
178,5	80,592357498	0,00610501	0,028083	3261,01971401	0,379942505308
179	81,1796657019	0,00610501	0,019536	3266,38667572	0,379318226226
179,5	81,7017174387	0,00610501	0,025641	3270,8692043	0,378798393519
180	81,9627433071	0,00610501	0,032967	3273,00866156	0,378550785567
180,5	82,4847950439	0,00610501	0,02442	3277,08373996	0,378080054804
181	83,0069002258	0,00610501	0,021978	3280,88713271	0,377641762695
181,5	83,5289519626	0,00610501	0,034188	3284,41774541	0,377235813481
182	83,789977831	0,00610501	0,020757	3286,08081797	0,377044895921
182,5	84,3772860349	0,00610501	0,019536	3289,57331612	0,376644592151
183	84,8993377717	0,00488401	0,021978	3292,38760351	0,376322641563
183,5	85,4213895085	0,00610501	0,013431	3294,92855934	0,376032432172
184	85,9434412453	0,00610501	0,01221	3297,19597266	0,375773842463
184,5	86,2044671137	0,00610501	0,030525	3298,22704117	0,375656370691
185	86,7265188505	0,00610501	0,015873	3300,08379488	0,375445012009
185,5	87,2485705873	0,00610501	0,02442	3301,6665781	0,375265027734
186	87,705365857	0,00610501	0,029304	3302,82666814	0,375133219055
186,5	88,0969046596	0,00610501	0,019536	3303,65394367	0,375039281089
187	88,6189563964	0,00610501	0,034188	3304,51698782	0,374941331688
187,5	89,1410081332	0,00610501	0,028083	3305,10569344	0,374874547117
188	89,4020340016	0,00610501	0,023199	3305,29715313	0,374852832468
188,5	89,9240857384	0,00610501	0,031746	3305,47426643	0,374832747174
189	90,4461374752	0,00610501	0,03663	3305,37696173	0,374843781616
189,5	90,968189212	0,00610501	0,02442	3305,0052471	0,374885940374
190	91,4902409488	0,00610501	0,028083	3304,35915341	0,374959240954
190,5	91,8165232843	0,00610501	0,031746	3303,81603461	0,375020881012
191	92,273318554	0,00610501	0,030525	3302,87567567	0,375127652889
