0,490	100002,816	31899,000
-0,490	100002,816	31458,000
0,480	100002,816	31984,000
-0,480	100002,816	31810,000
0,470	100002,816	31865,000
-0,470	100002,816	31393,000
0,460	100002,816	31685,000
-0,460	100001,792	31536,000
0,450	100001,792	31909,000
-0,450	100001,792	31716,000
0,440	100001,792	31756,000
-0,440	100002,816	31714,000
0,430	100002,816	31832,000
-0,430	100002,816	31594,000
0,420	100002,816	32188,000
-0,420	100002,816	31658,000
0,410	100001,792	31378,000
-0,410	100002,816	31659,000
0,400	100002,816	31698,000
-0,400	100001,792	31879,000
0,390	100002,816	32270,000
-0,390	100002,816	31684,000
0,380	100001,792	31834,000
-0,380	100002,816	31892,000
0,370	100002,816	31783,000
-0,370	100002,816	31412,000
0,360	100002,816	31886,000
-0,360	100001,792	31922,000
0,350	100002,816	31486,000
-0,350	100002,816	32041,000
0,340	100001,792	32011,000
-0,340	100002,816	31610,000
0,330	100002,816	31964,000
-0,330	100001,792	31881,000
0,320	100002,816	31866,000
-0,320	100002,816	31639,000
0,310	100002,816	32049,000
-0,310	100001,792	31889,000
0,300	100002,816	32092,000
-0,300	100002,816	32338,000
0,290	100001,792	31840,000
-0,290	100002,816	31911,000
0,280	100002,816	31861,000
-0,280	100002,816	31826,000
0,270	100001,792	31999,000
-0,270	100002,816	31691,000
0,260	100002,816	31710,000
-0,260	100002,816	32160,000
0,250	100002,816	31667,000
-0,250	100002,816	31981,000
0,240	100002,816	31872,000
-0,240	100001,792	31894,000
0,230	100002,816	31864,000
-0,230	100002,816	31653,000
0,220	100002,816	32025,000
-0,220	100002,816	31556,000
0,210	100002,816	32074,000
-0,210	100002,816	32058,000
0,200	100002,816	31913,000
-0,200	100002,816	32118,000
6,950	99289,088	31422,000
-6,950	99289,088	31463,000
6,850	99277,824	31776,000
-6,850	99276,800	31694,000
6,750	99267,584	31572,000
-6,750	99267,584	31423,000
6,650	99257,344	31276,000
-6,650	99256,320	31861,000
6,550	99246,080	31151,000
-6,550	99246,080	31642,000
6,450	99233,792	31313,000
-6,450	99227,648	31449,000
6,350	99218,432	31270,000
-6,350	99219,456	31470,000
6,250	99211,264	31373,000
-6,250	99208,192	31241,000
6,150	99194,880	31296,000
-6,150	99194,880	31369,000
6,050	99182,592	31342,000
-6,050	99181,568	31658,000
5,950	99169,280	31255,000
-5,950	99166,208	31559,000
5,850	99150,848	30989,000
-5,850	99150,848	31372,000
5,750	99138,560	30880,000
-5,750	99140,608	31268,000
5,650	99123,200	30722,000
-5,650	99121,152	31311,000
5,550	99108,864	30740,000
-5,550	99108,864	31085,000
5,450	99088,384	30627,000
-5,450	99090,432	30650,000
5,350	99073,024	30338,000
-5,350	99072,000	30636,000
5,250	99055,616	30599,000
-5,250	99055,616	30316,000
5,150	99038,208	30722,000
-5,150	99038,208	30188,000
5,050	99017,728	31083,000
-5,050	99015,680	30449,000
4,950	98997,248	31006,000
-4,950	98996,224	30858,000
4,850	98979,840	31398,000
-4,850	98972,672	30828,000
4,750	98955,264	31333,000
-4,750	98954,240	31009,000
4,650	98931,712	31520,000
-4,650	98931,712	31708,000
4,550	98910,208	31595,000
-4,550	98910,208	31497,000
4,450	98884,608	31715,000
-4,450	98883,584	31267,000
4,350	98861,056	31499,000
-4,350	98857,984	31098,000
4,250	98831,360	31482,000
-4,250	98830,336	31552,000
4,150	98802,688	31402,000
-4,150	98802,688	31432,000
4,050	98771,968	31222,000
-4,050	98772,992	31468,000
3,950	98743,296	31479,000
-3,950	98742,272	31738,000
3,850	98708,480	31584,000
-3,850	98708,480	31291,000
3,750	98673,664	31428,000
-3,750	98676,736	31425,000
3,650	98634,752	30858,000
-3,650	98639,872	31372,000
3,550	98599,936	30917,000
-3,550	98599,936	31319,000
3,450	98558,976	30632,000
-3,450	98557,952	31373,000
3,350	98512,896	30982,000
-3,350	98512,896	30941,000
3,250	98469,888	31061,000
-3,250	98468,864	30968,000
3,150	98419,712	30764,000
-3,150	98421,760	31164,000
3,050	98367,488	31118,000
-3,050	98367,488	31304,000
2,950	98313,216	30757,000
-2,950	98312,192	30144,000
2,850	98254,848	30799,000
-2,850	98253,824	30451,000
2,750	98190,336	30993,000
-2,750	98189,312	30596,000
2,650	98122,752	31126,000
-2,650	98120,704	30246,000
2,550	98048,000	31425,000
-2,550	98045,952	30934,000
2,450	97968,128	31288,000
-2,450	97967,104	31032,000
2,350	97880,064	31128,000
-2,350	97880,064	31357,000
2,250	97785,856	31238,000
-2,250	97784,832	31021,000
2,150	97683,456	31294,000
-2,150	97683,456	30778,000
2,050	97569,792	31143,000
-2,050	97568,768	31037,000
