Time	Velocity
4.430501e+03	6.559447e+00
4.446920e+03	6.090806e+00
4.465682e+03	5.329762e+00
4.480927e+03	6.559608e+00
4.497345e+03	6.090922e+00
4.513176e+03	6.316621e+00
4.531939e+03	5.329656e+00
4.547184e+03	6.559393e+00
4.561842e+03	6.822271e+00
4.582365e+03	4.872686e+00
4.597023e+03	6.822010e+00
4.612854e+03	6.316820e+00
4.634549e+03	4.609291e+00
4.655071e+03	4.872790e+00
4.669730e+03	6.822126e+00
4.685560e+03	6.316895e+00
4.704323e+03	5.329656e+00
4.721329e+03	5.880407e+00
4.737746e+03	6.091131e+00
4.756508e+03	5.329816e+00
4.772341e+03	6.316147e+00
4.785826e+03	7.415510e+00
4.805175e+03	5.168376e+00
4.819834e+03	6.821311e+00
4.835666e+03	6.316695e+00
4.855015e+03	5.168042e+00
4.871433e+03	6.090969e+00
4.885505e+03	7.106342e+00
4.904269e+03	5.329372e+00
4.918929e+03	6.821428e+00
4.936519e+03	5.684786e+00
4.955870e+03	5.167825e+00
4.971115e+03	6.559313e+00
4.987533e+03	6.090945e+00
5.007470e+03	5.015815e+00
5.023890e+03	6.090064e+00
5.040308e+03	6.090945e+00
5.054967e+03	6.821951e+00
5.074903e+03	5.015847e+00
5.086631e+03	8.526876e+00
5.105395e+03	5.329478e+00
5.120641e+03	6.558748e+00
5.137059e+03	6.091085e+00
5.156408e+03	5.168142e+00
5.171654e+03	6.559339e+00
5.196867e+03	3.966149e+00
5.212112e+03	6.559689e+00
5.230876e+03	5.329372e+00
5.246708e+03	6.316072e+00
5.263126e+03	6.090899e+00
5.282476e+03	5.167975e+00
5.296549e+03	7.105837e+00
5.316483e+03	5.016476e+00
5.331143e+03	6.821631e+00
5.346973e+03	6.316820e+00
5.365737e+03	5.329443e+00
5.385087e+03	5.167925e+00
5.402677e+03	5.684988e+00
5.419094e+03	6.091270e+00
5.433165e+03	7.107068e+00
5.453100e+03	5.016319e+00
5.467758e+03	6.821922e+00
5.485934e+03	5.501931e+00
5.509974e+03	4.159636e+00
5.530497e+03	4.872641e+00
5.546917e+03	6.090319e+00
5.562161e+03	6.559689e+00
5.582684e+03	4.872671e+00
5.602621e+03	5.015878e+00
5.623142e+03	4.872923e+00
5.637802e+03	6.821399e+00
5.654219e+03	6.091154e+00
5.674740e+03	4.873146e+00
5.689985e+03	6.559286e+00
5.704643e+03	6.822271e+00
5.726337e+03	4.609649e+00
5.742755e+03	6.090899e+00
5.757413e+03	6.822300e+00
5.787905e+03	3.279488e+00
5.813705e+03	3.876035e+00
5.833640e+03	5.016272e+00
5.848298e+03	6.822068e+00
5.864715e+03	6.091200e+00
5.884652e+03	5.015894e+00
5.901070e+03	6.090690e+00
5.916901e+03	6.316670e+00
5.934492e+03	5.684786e+00
5.953841e+03	5.168376e+00
5.970846e+03	5.880407e+00
5.987264e+03	6.091154e+00
6.007785e+03	4.872908e+00
6.018926e+03	8.975805e+00
6.038861e+03	5.016303e+00
6.052348e+03	7.414650e+00
6.072284e+03	5.016193e+00
6.089289e+03	5.880472e+00
6.109226e+03	5.015768e+00
6.125059e+03	6.316022e+00
6.142063e+03	5.880883e+00
6.162586e+03	4.872582e+00
6.179005e+03	6.090366e+00
6.194837e+03	6.316596e+00
6.214186e+03	5.168109e+00
6.231193e+03	5.880083e+00
6.245851e+03	6.822097e+00
6.266372e+03	4.872983e+00
6.285137e+03	5.329177e+00
6.300381e+03	6.559824e+00
6.320316e+03	5.016287e+00
6.334977e+03	6.821166e+00
6.351981e+03	5.880904e+00
6.371330e+03	5.168293e+00
6.383057e+03	8.527103e+00
6.402992e+03	5.016319e+00
6.419996e+03	5.880753e+00
6.436414e+03	6.091085e+00
6.458110e+03	4.609198e+00
6.473355e+03	6.559178e+00
6.489187e+03	6.316621e+00
6.509711e+03	4.872330e+00
6.525545e+03	6.315573e+00
6.542549e+03	5.880667e+00
6.562486e+03	5.015957e+00
6.577733e+03	6.558587e+00
6.592978e+03	6.559447e+00
6.611743e+03	5.329194e+00
6.634612e+03	4.372732e+00
6.659241e+03	4.060254e+00
6.676834e+03	5.684079e+00
6.693252e+03	6.090760e+00
6.712601e+03	5.168209e+00
6.728435e+03	6.315598e+00
6.744267e+03	6.316346e+00
6.764790e+03	4.872508e+00
6.778278e+03	7.414341e+00
6.799974e+03	4.609118e+00
6.814046e+03	7.106153e+00
6.831049e+03	5.881207e+00
6.850399e+03	5.168109e+00
6.867991e+03	5.684362e+00
6.882649e+03	6.822068e+00
6.903758e+03	4.737330e+00
6.918418e+03	6.821166e+00
6.933078e+03	6.821457e+00
6.953601e+03	4.872508e+00
6.969435e+03	6.315823e+00
6.986439e+03	5.880948e+00
7.007549e+03	4.737035e+00
7.023968e+03	6.090459e+00
7.040386e+03	6.090945e+00
7.060321e+03	5.016209e+00
7.075568e+03	6.558882e+00
7.091398e+03	6.316820e+00
7.111334e+03	5.016067e+00
7.127167e+03	6.315997e+00
7.142412e+03	6.559501e+00
7.162348e+03	5.016130e+00
7.177008e+03	6.821195e+00
7.192253e+03	6.559393e+00
7.208671e+03	6.091154e+00
7.228020e+03	5.168092e+00
7.243266e+03	6.559178e+00
7.259097e+03	6.316820e+00
7.279033e+03	5.016114e+00
7.294865e+03	6.315997e+00
7.308937e+03	7.106405e+00
7.328873e+03	5.016146e+00
7.344706e+03	6.315773e+00
7.360538e+03	6.316521e+00
7.383993e+03	4.263461e+00
7.403930e+03	5.015627e+00
7.422695e+03	5.329070e+00
7.442633e+03	5.015753e+00
7.461983e+03	5.167792e+00
7.481920e+03	5.015973e+00
7.497754e+03	6.315499e+00
7.515931e+03	5.501344e+00
7.535868e+03	5.015878e+00
7.551114e+03	6.558882e+00
7.566360e+03	6.559151e+00
7.586297e+03	5.015878e+00
7.603302e+03	5.880537e+00
7.620306e+03	5.881077e+00
7.639655e+03	5.168259e+00
7.656074e+03	6.090343e+00
7.671318e+03	6.559824e+00
7.693014e+03	4.609171e+00
7.708847e+03	6.315947e+00
7.724094e+03	6.558882e+00
7.736994e+03	7.751825e+00
7.757515e+03	4.872938e+00
7.777454e+03	5.015391e+00
7.792699e+03	6.559689e+00
7.810877e+03	5.500966e+00
7.826708e+03	6.316670e+00
7.861308e+03	2.890163e+00
7.880658e+03	5.167975e+00
7.900010e+03	5.167491e+00
7.917014e+03	5.880883e+00
7.936952e+03	5.015737e+00
7.953371e+03	6.090227e+00
7.969202e+03	6.316745e+00
7.990896e+03	4.609596e+00
8.007902e+03	5.880429e+00
8.026078e+03	5.501590e+00
8.046600e+03	4.872894e+00
8.062433e+03	6.316047e+00
8.079436e+03	5.881056e+00
8.099958e+03	4.872968e+00
8.114618e+03	6.821224e+00
8.135142e+03	4.872315e+00
8.152146e+03	5.880904e+00
8.173255e+03	4.737358e+00
8.189675e+03	6.090041e+00
8.206094e+03	6.090621e+00
8.226031e+03	5.015800e+00
8.241865e+03	6.315723e+00
8.257110e+03	6.559393e+00
8.274703e+03	5.684079e+00
8.299332e+03	4.060223e+00
8.315164e+03	6.316296e+00
8.332757e+03	5.684079e+00
8.353280e+03	4.872656e+00
8.370286e+03	5.880278e+00
8.385531e+03	6.559447e+00
8.406641e+03	4.737077e+00
8.421300e+03	6.821573e+00
8.438891e+03	5.684766e+00
8.464107e+03	3.965736e+00
8.482871e+03	5.329425e+00
8.504566e+03	4.609344e+00
8.520985e+03	6.090366e+00
8.535644e+03	6.822184e+00
8.554993e+03	5.168192e+00
8.571412e+03	6.090273e+00
8.587244e+03	6.316621e+00
8.608352e+03	4.737456e+00
8.624185e+03	6.316022e+00
8.642949e+03	5.329212e+00
8.665232e+03	4.487739e+00
8.690448e+03	3.965805e+00
8.709212e+03	5.329230e+00
8.723284e+03	7.106531e+00
8.746153e+03	4.372600e+00
8.760813e+03	6.821602e+00
8.776058e+03	6.559555e+00
8.798340e+03	4.487852e+00
8.814174e+03	6.315698e+00
8.829419e+03	6.559286e+00
8.852874e+03	4.263415e+00
8.869294e+03	6.090180e+00
8.885126e+03	6.316296e+00
8.907994e+03	4.372911e+00
8.923242e+03	6.558533e+00
8.939660e+03	6.090714e+00
8.959011e+03	5.167675e+00
8.975432e+03	6.090041e+00
8.994197e+03	5.328964e+00
9.014721e+03	4.872241e+00
9.029382e+03	6.820992e+00
9.045801e+03	6.090435e+00
9.067499e+03	4.608706e+00
9.083333e+03	6.315648e+00
9.101512e+03	5.500872e+00
9.122037e+03	4.872152e+00
9.137871e+03	6.315424e+00
9.154290e+03	6.090482e+00
9.171883e+03	5.683938e+00
9.191821e+03	5.015627e+00
9.208828e+03	5.879889e+00
9.224660e+03	6.316321e+00
9.244598e+03	5.015643e+00
9.261604e+03	5.880386e+00
9.277435e+03	6.316571e+00
9.299131e+03	4.609052e+00
9.314378e+03	6.558721e+00
9.331383e+03	5.880580e+00
9.352494e+03	4.736867e+00
9.368327e+03	6.316022e+00
9.385919e+03	5.684402e+00
9.407030e+03	4.736881e+00
9.424624e+03	5.683695e+00
9.440457e+03	6.316072e+00
9.460981e+03	4.872300e+00
9.476815e+03	6.315598e+00
9.493820e+03	5.880450e+00
9.513757e+03	5.015894e+00
9.531350e+03	5.683917e+00
9.546010e+03	6.821486e+00
9.566535e+03	4.872092e+00
9.584127e+03	5.684281e+00
9.599373e+03	6.559393e+00
9.621069e+03	4.609105e+00
9.637488e+03	6.090482e+00
9.653906e+03	6.090876e+00
9.674430e+03	4.872270e+00
9.692024e+03	5.684018e+00
9.706683e+03	6.821486e+00
9.728379e+03	4.609078e+00
9.745386e+03	5.879997e+00
9.762391e+03	5.880580e+00
9.783503e+03	4.736727e+00
9.799336e+03	6.315997e+00
9.815754e+03	6.090853e+00
9.836864e+03	4.737035e+00
9.853284e+03	6.090343e+00
9.868529e+03	6.559474e+00
9.890226e+03	4.608906e+00
9.908405e+03	5.500682e+00
9.925998e+03	5.684261e+00
9.948281e+03	4.487688e+00
9.964115e+03	6.315349e+00
9.979948e+03	6.316097e+00
1.000165e+04	4.608906e+00
1.001807e+04	6.090018e+00
1.003448e+04	6.090806e+00
1.005559e+04	4.737372e+00
1.007201e+04	6.090041e+00
1.008784e+04	6.316421e+00
1.010778e+04	5.015910e+00
1.012537e+04	5.683978e+00
1.014062e+04	6.559151e+00
1.016056e+04	5.015957e+00
1.017580e+04	6.558640e+00
1.019163e+04	6.316621e+00
1.021392e+04	4.487701e+00
1.022975e+04	6.315349e+00
1.024734e+04	5.684301e+00
1.026728e+04	5.015737e+00
1.028312e+04	6.315299e+00
1.030071e+04	5.684180e+00
1.032182e+04	4.736993e+00
1.033883e+04	5.880364e+00
1.035759e+04	5.329336e+00
1.037870e+04	4.737204e+00
1.039395e+04	6.558533e+00
1.040978e+04	6.316446e+00
1.043206e+04	4.487902e+00
1.044789e+04	6.315648e+00
1.046373e+04	6.316047e+00
1.048542e+04	4.609038e+00
1.050360e+04	5.500739e+00
1.052002e+04	6.090714e+00
1.054172e+04	4.608852e+00
1.055814e+04	6.090528e+00
1.057514e+04	5.880429e+00
1.059625e+04	4.736979e+00
1.061267e+04	6.089972e+00
1.062909e+04	6.090714e+00
1.065020e+04	4.737119e+00
1.066897e+04	5.328964e+00
1.068539e+04	6.090621e+00
1.070591e+04	4.872181e+00
1.072233e+04	6.090018e+00
1.073992e+04	5.684301e+00
1.076279e+04	4.372540e+00
1.077921e+04	6.089624e+00
1.079622e+04	5.880256e+00
1.081675e+04	4.872211e+00
1.083258e+04	6.315125e+00
1.085017e+04	5.684281e+00
1.087187e+04	4.608852e+00
1.089005e+04	5.500474e+00
1.090647e+04	6.090459e+00
1.092817e+04	4.608852e+00
1.094635e+04	5.500418e+00
1.096277e+04	6.090482e+00
1.098446e+04	4.609025e+00
1.100264e+04	5.500796e+00
1.102023e+04	5.684644e+00
1.104134e+04	4.736965e+00
1.105835e+04	5.880169e+00
1.107477e+04	6.090714e+00
1.109588e+04	4.736895e+00
1.111289e+04	5.880299e+00
1.113048e+04	5.684523e+00
1.115159e+04	4.737274e+00
1.116918e+04	5.683837e+00
1.118677e+04	5.684321e+00
1.120788e+04	4.736895e+00
1.122430e+04	6.089856e+00
1.124483e+04	4.871885e+00
1.126594e+04	4.736727e+00
1.128295e+04	5.879824e+00
1.129995e+04	5.880234e+00
1.132107e+04	4.736769e+00
1.133807e+04	5.880126e+00
1.135332e+04	6.558936e+00
1.137502e+04	4.608813e+00
1.139261e+04	5.684018e+00
1.140786e+04	6.559232e+00
1.142955e+04	4.608773e+00
1.144656e+04	5.880364e+00
1.146532e+04	5.329177e+00
1.148761e+04	4.487399e+00
1.150462e+04	5.879867e+00
1.152045e+04	6.315972e+00
1.154215e+04	4.608547e+00
1.155915e+04	5.879910e+00
1.157499e+04	6.315898e+00
1.159668e+04	4.608813e+00
1.161193e+04	6.558909e+00
1.162952e+04	5.684604e+00
1.165181e+04	4.487235e+00
1.166940e+04	5.683857e+00
1.168699e+04	5.684200e+00
1.170869e+04	4.608587e+00
1.172629e+04	5.683614e+00
1.174271e+04	6.090204e+00
1.176440e+04	4.609038e+00
1.178141e+04	5.879997e+00
1.179724e+04	6.316147e+00
1.181894e+04	4.609105e+00
1.183653e+04	5.684018e+00
1.185354e+04	5.880515e+00
1.187406e+04	4.871989e+00
1.189166e+04	5.683958e+00
1.191101e+04	5.167558e+00
1.193212e+04	4.737204e+00
1.194854e+04	6.089856e+00
1.196730e+04	5.328910e+00
1.198900e+04	4.608826e+00
1.200542e+04	6.089972e+00
1.202536e+04	5.015344e+00
1.204589e+04	4.872181e+00
1.206348e+04	5.683332e+00
1.208049e+04	5.880126e+00
1.210394e+04	4.263211e+00
1.211860e+04	6.820672e+00
1.213737e+04	5.329070e+00
1.215848e+04	4.737049e+00
1.217373e+04	6.558103e+00
1.219249e+04	5.328981e+00
1.221419e+04	4.608786e+00
1.223296e+04	5.328822e+00
1.224938e+04	6.090644e+00
1.227049e+04	4.736769e+00
1.228749e+04	5.879867e+00
1.230743e+04	5.015249e+00
1.233031e+04	4.372194e+00
1.234673e+04	6.090134e+00
1.236373e+04	5.880494e+00
1.238660e+04	4.372493e+00
1.240361e+04	5.880083e+00
1.242003e+04	6.090667e+00
1.244231e+04	4.487550e+00
1.245873e+04	6.090319e+00
1.247574e+04	5.880386e+00
1.249685e+04	4.736699e+00
1.251268e+04	6.315673e+00
1.252851e+04	6.316296e+00
1.255080e+04	4.487487e+00
1.256663e+04	6.315748e+00
1.258422e+04	5.684463e+00
1.260475e+04	4.872241e+00
1.262175e+04	5.880018e+00
1.263934e+04	5.684624e+00
1.266045e+04	4.737148e+00
1.267688e+04	6.089833e+00
1.269329e+04	6.090667e+00
1.271558e+04	4.487839e+00
1.273258e+04	5.879521e+00
1.275076e+04	5.500739e+00
1.277305e+04	4.487487e+00
1.278888e+04	6.315249e+00
1.280706e+04	5.500853e+00
1.282758e+04	4.872567e+00
1.284459e+04	5.879737e+00
1.286160e+04	5.880559e+00
1.288388e+04	4.487676e+00
1.290147e+04	5.683938e+00
1.291789e+04	6.090343e+00
1.293901e+04	4.736769e+00
1.295542e+04	6.090157e+00
1.297243e+04	5.880472e+00
1.299530e+04	4.372409e+00
1.301348e+04	5.500323e+00
1.302931e+04	6.315873e+00
1.305160e+04	4.487638e+00
1.306861e+04	5.879651e+00
1.308620e+04	5.684463e+00
1.310848e+04	4.487713e+00
1.312490e+04	6.089740e+00
1.314191e+04	5.880278e+00
1.316419e+04	4.487739e+00
1.318120e+04	5.879737e+00
1.319879e+04	5.684261e+00
1.322049e+04	4.608693e+00
1.323750e+04	5.879953e+00
1.325509e+04	5.684281e+00
1.327796e+04	4.372540e+00
1.329379e+04	6.315324e+00
1.331138e+04	5.684442e+00
1.333367e+04	4.487776e+00
1.335126e+04	5.683938e+00
1.336651e+04	6.559178e+00
1.338879e+04	4.487751e+00
1.340521e+04	6.089647e+00
1.342163e+04	6.090343e+00
1.344333e+04	4.609118e+00
1.345975e+04	6.089856e+00
1.347558e+04	6.316222e+00
1.349904e+04	4.263245e+00
1.351663e+04	5.683534e+00
1.353305e+04	6.089995e+00
1.355534e+04	4.487235e+00
1.357117e+04	6.315449e+00
1.358818e+04	5.880213e+00
1.361105e+04	4.372325e+00
1.362747e+04	6.090111e+00
1.364447e+04	5.880688e+00
1.366617e+04	4.608799e+00
1.368200e+04	6.315798e+00
1.369901e+04	5.880515e+00
1.372129e+04	4.487348e+00
1.373771e+04	6.089879e+00
1.375531e+04	5.684341e+00
1.377759e+04	4.487411e+00
1.379342e+04	6.315848e+00
1.380984e+04	6.090621e+00
1.383213e+04	4.487537e+00
1.384972e+04	5.684261e+00
1.386438e+04	6.822068e+00
1.388608e+04	4.608879e+00
1.390250e+04	6.090204e+00
1.392009e+04	5.684463e+00
1.394237e+04	4.487852e+00
1.395938e+04	5.879716e+00
1.397756e+04	5.500834e+00
1.399632e+04	5.329070e+00
1.401861e+04	4.487235e+00
1.403503e+04	6.089856e+00
1.405145e+04	6.090412e+00
1.407314e+04	4.608640e+00
1.408956e+04	6.090343e+00
1.410657e+04	5.880559e+00
1.412885e+04	4.487575e+00
1.414586e+04	5.880040e+00
1.416228e+04	6.090366e+00
1.418456e+04	4.487487e+00
1.420098e+04	6.090111e+00
1.421916e+04	5.501023e+00
1.424086e+04	4.609078e+00
1.425728e+04	6.089740e+00
1.427311e+04	6.316097e+00
1.429070e+04	5.684119e+00
1.431416e+04	4.262790e+00
1.433586e+04	4.608587e+00
1.435287e+04	5.879889e+00
1.436812e+04	6.558748e+00
1.439099e+04	4.371931e+00
1.440682e+04	6.314950e+00
1.442559e+04	5.328715e+00
1.444729e+04	4.608746e+00
1.446488e+04	5.683655e+00
1.448482e+04	5.015234e+00
1.450359e+04	5.328928e+00
1.452060e+04	5.879845e+00
1.453643e+04	6.316097e+00
1.455813e+04	4.608414e+00
1.457689e+04	5.328360e+00
1.459273e+04	6.314776e+00
1.461032e+04	5.684039e+00
1.462733e+04	5.879975e+00
1.464903e+04	4.608627e+00
1.466604e+04	5.879413e+00
1.468246e+04	6.090296e+00
1.470357e+04	4.736937e+00
1.471999e+04	6.089717e+00
1.473700e+04	5.880083e+00
1.475752e+04	4.872092e+00
1.477394e+04	6.089949e+00
1.479095e+04	5.880278e+00
1.481558e+04	4.059708e+00
1.483200e+04	6.090157e+00
1.485370e+04	4.608680e+00
1.487070e+04	5.880083e+00
1.488712e+04	6.090505e+00
1.490765e+04	4.871959e+00
1.492407e+04	6.089786e+00
1.494049e+04	6.090273e+00
1.496160e+04	4.736839e+00
1.497744e+04	6.314950e+00
1.499386e+04	6.090157e+00
1.501497e+04	4.736993e+00
1.503197e+04	5.879500e+00
1.504781e+04	6.315873e+00
1.506892e+04	4.736909e+00
1.508593e+04	5.879564e+00
1.510469e+04	5.328733e+00
1.512404e+04	5.167374e+00
1.513988e+04	6.315249e+00
1.515747e+04	5.684119e+00
1.517800e+04	4.871796e+00
1.519266e+04	6.820701e+00
1.520908e+04	6.090227e+00
1.523019e+04	4.736867e+00
1.524720e+04	5.879478e+00
1.526303e+04	6.315997e+00
1.528473e+04	4.609038e+00
1.530056e+04	6.315299e+00
1.531816e+04	5.684018e+00
1.533809e+04	5.015438e+00
1.535041e+04	8.120055e+00
1.537211e+04	4.608866e+00
1.538735e+04	6.558183e+00
1.540260e+04	6.558614e+00
1.542958e+04	3.706501e+00
1.545069e+04	4.736657e+00
1.546711e+04	6.089925e+00
1.548236e+04	6.558855e+00
1.550406e+04	4.608507e+00
1.551872e+04	6.820904e+00
1.553631e+04	5.683998e+00
1.555625e+04	5.015092e+00
1.557150e+04	6.558049e+00
1.559027e+04	5.328768e+00
1.561138e+04	4.736769e+00
1.562604e+04	6.820439e+00
1.564129e+04	6.558721e+00
1.566123e+04	5.015737e+00
1.567589e+04	6.820410e+00
1.569641e+04	4.872330e+00
1.571635e+04	5.014919e+00
1.573219e+04	6.315673e+00
1.575271e+04	4.871677e+00
1.576913e+04	6.089694e+00
1.578614e+04	5.879932e+00
1.580667e+04	4.872048e+00
1.582250e+04	6.315524e+00
1.583951e+04	5.880342e+00
1.586003e+04	4.871825e+00
1.587587e+04	6.315274e+00
1.589111e+04	6.558425e+00
1.591340e+04	4.487097e+00
1.592982e+04	6.089647e+00
1.594624e+04	6.090204e+00
1.596794e+04	4.608587e+00
1.598436e+04	6.089925e+00
1.599961e+04	6.558721e+00
1.602072e+04	4.736516e+00
1.603538e+04	6.820207e+00
1.605122e+04	6.315723e+00
1.607116e+04	5.015061e+00
1.608758e+04	6.089740e+00
1.610458e+04	5.879802e+00
1.612394e+04	5.167141e+00
1.613919e+04	6.558264e+00
1.615678e+04	5.684523e+00
1.617730e+04	4.871989e+00
1.619372e+04	6.090134e+00
1.620897e+04	6.558829e+00
1.622891e+04	5.015155e+00
1.624416e+04	6.557888e+00
1.626116e+04	5.879910e+00
1.628228e+04	4.736264e+00
1.629753e+04	6.558103e+00
1.631395e+04	6.089949e+00
1.633330e+04	5.167274e+00
1.635031e+04	5.879953e+00
1.637552e+04	3.965559e+00
1.639370e+04	5.500664e+00
1.641599e+04	4.487109e+00
1.643300e+04	5.879673e+00
1.644942e+04	6.090273e+00
1.646935e+04	5.015438e+00
1.648226e+04	7.750474e+00
1.650396e+04	4.608521e+00
1.651921e+04	6.557807e+00
1.653445e+04	6.558640e+00
1.655556e+04	4.736601e+00
1.657140e+04	6.314502e+00
1.658665e+04	6.558452e+00
1.661363e+04	3.706449e+00
1.663240e+04	5.328644e+00
1.665351e+04	4.736811e+00
1.666758e+04	7.104733e+00
1.668459e+04	5.880083e+00
1.670570e+04	4.736839e+00
1.672212e+04	6.089045e+00
1.673854e+04	6.089786e+00
1.675966e+04	4.736446e+00
1.678077e+04	4.736236e+00
1.680129e+04	4.872167e+00
1.681713e+04	6.315274e+00
1.683355e+04	6.090204e+00
1.685466e+04	4.736895e+00
1.687050e+04	6.315000e+00
1.688809e+04	5.683998e+00
1.690861e+04	4.871959e+00
1.692503e+04	6.089995e+00
1.694028e+04	6.558694e+00
1.696081e+04	4.871959e+00
1.697723e+04	6.089578e+00
1.699482e+04	5.684079e+00
1.701417e+04	5.167308e+00
1.702942e+04	6.557941e+00
1.704702e+04	5.683574e+00
1.706754e+04	4.871751e+00
1.708279e+04	6.557968e+00
1.709980e+04	5.880105e+00
1.712091e+04	4.736474e+00
1.713557e+04	6.820672e+00
1.715610e+04	4.871692e+00
1.717545e+04	5.166807e+00
1.719305e+04	5.683150e+00
1.721299e+04	5.015171e+00
1.722765e+04	6.820323e+00
1.724407e+04	6.090018e+00
1.726460e+04	4.871677e+00
1.728102e+04	6.089786e+00
1.729568e+04	6.821108e+00
