2600,000	1,870
2700,000	3,150
2800,000	4,050
2900,000	4,990
3000,000	5,100
3100,000	5,600
3200,000	5,410
3300,000	5,510
3400,000	5,550
3500,000	5,500
3600,000	5,630
3700,000	5,790
3800,000	6,110
3900,000	6,450
4000,000	7,740
