1600,000	0,000
1700,000	0,000
1800,000	0,000
1900,000	0,000
2000,000	0,010
2100,000	0,000
2200,000	0,000
2300,000	0,000
2400,000	0,010
2500,000	0,000
2600,000	0,000
2700,000	0,010
2800,000	0,010
2900,000	0,080
3000,000	0,180
3100,000	0,270
3200,000	0,230
3300,000	0,470
3400,000	0,530
3500,000	0,420
3600,000	0,550
3700,000	0,580
3800,000	0,760
3900,000	0,790
4000,000	0,710
