1800,000	0,130
1900,000	0,155
2000,000	0,240
2100,000	0,380
2200,000	0,445
2300,000	0,640
2400,000	0,535
2500,000	0,600
2600,000	0,580
2700,000	0,680
2800,000	0,605
2900,000	0,730
3000,000	0,890
3100,000	0,870
3200,000	0,995
3300,000	1,115
3400,000	1,050
